,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc
0,0.5548310227690326,2024.0,284.0,829.0,1000.0,0.6896301507949829,0.8769497275352478,0.6693121790885925,0.7896618843078613,0.48860908379512175,539.0,57.0,167.0,124.0,0.7959413528442383,0.9043624401092529,0.8129713535308838,0.8581058382987976
1,0.4694059974391708,2245.0,187.0,926.0,779.0,0.7664974331855774,0.9231085777282715,0.742394208908081,0.8620535135269165,0.4427391987826143,418.0,10.0,214.0,245.0,0.7125141024589539,0.9766355156898499,0.6304675936698914,0.8943182826042175
2,0.44909548010260175,2307.0,175.0,938.0,717.0,0.7843848466873169,0.9294923543930054,0.7628968358039856,0.8757177591323853,0.43864656239748,570.0,56.0,168.0,93.0,0.8320180177688599,0.9105431437492371,0.8597285151481628,0.8805820941925049
3,0.4066151089467431,2396.0,152.0,961.0,628.0,0.8114575743675232,0.9403453469276428,0.7923280596733093,0.8987729549407959,0.3869015494627612,520.0,27.0,197.0,143.0,0.8083427548408508,0.9506398439407349,0.7843137383460999,0.9033107757568359
4,0.4041557903267607,2366.0,154.0,959.0,658.0,0.8037225008010864,0.9388889074325562,0.7824074029922485,0.9011838436126709,0.39095305811081615,493.0,18.0,206.0,170.0,0.788049578666687,0.9647749662399292,0.7435897588729858,0.9050816893577576
5,0.3892981446207881,2427.0,141.0,972.0,597.0,0.8216098546981812,0.9450934529304504,0.8025793433189392,0.90755295753479,0.38526780291327406,566.0,44.0,180.0,97.0,0.8410372138023376,0.9278688430786133,0.8536953330039978,0.9072432518005371
6,0.36755750754590133,2475.0,131.0,982.0,549.0,0.8356297016143799,0.9497314095497131,0.8184523582458496,0.9171406626701355,0.3735925392912967,572.0,36.0,188.0,91.0,0.8568207621574402,0.9407894611358643,0.8627451062202454,0.9091790318489075
7,0.355224184881007,2491.0,123.0,990.0,533.0,0.8414309620857239,0.9529456496238708,0.8237434029579163,0.9206545948982239,0.34379545373043846,590.0,31.0,193.0,73.0,0.8827508687973022,0.9500805139541626,0.889894425868988,0.9274604320526123
8,0.34390640611057266,2522.0,123.0,990.0,502.0,0.8489243388175964,0.9534971714019775,0.8339946866035461,0.9272487163543701,0.35332532692700624,501.0,15.0,209.0,162.0,0.8004509806632996,0.9709302186965942,0.7556561231613159,0.9281337857246399
9,0.3607279595896216,2502.0,124.0,989.0,522.0,0.8438482284545898,0.9527798891067505,0.8273809552192688,0.920484185218811,0.3356728230469993,540.0,24.0,200.0,123.0,0.8342728018760681,0.957446813583374,0.814479649066925,0.927965521812439
10,0.33068793826930787,2541.0,110.0,1003.0,483.0,0.8566594123840332,0.9585062265396118,0.8402777910232544,0.9324607849121094,0.3168444826400706,555.0,22.0,202.0,108.0,0.8534385561943054,0.9618717432022095,0.837104082107544,0.9403044581413269
11,0.33950637739465983,2510.0,113.0,1000.0,514.0,0.8484408855438232,0.9569195508956909,0.8300264477729797,0.929118812084198,0.3760438215519701,497.0,13.0,211.0,166.0,0.7981961965560913,0.9745097756385803,0.7496229410171509,0.922972559928894
12,0.32861384433523766,2553.0,124.0,989.0,471.0,0.85617595911026,0.9536795020103455,0.8442460298538208,0.9329768419265747,0.38443691722516504,466.0,10.0,214.0,197.0,0.7666290998458862,0.9789915680885315,0.7028657793998718,0.9307665824890137
13,0.324302134983618,2538.0,117.0,996.0,486.0,0.854242205619812,0.9559321999549866,0.8392857313156128,0.935109555721283,0.3040367001667619,557.0,27.0,197.0,106.0,0.8500563502311707,0.9537671208381653,0.8401206731796265,0.9384897351264954
14,0.3350070912299999,2541.0,116.0,997.0,483.0,0.8552091121673584,0.9563417434692383,0.8402777910232544,0.9316381812095642,0.32110355381986927,517.0,11.0,213.0,146.0,0.8229988813400269,0.9791666865348816,0.7797888517379761,0.9457619190216064
15,0.31134512466179276,2564.0,109.0,1004.0,460.0,0.862460732460022,0.9592218399047852,0.8478835821151733,0.9405649304389954,0.32358984077083214,499.0,9.0,215.0,164.0,0.8049605488777161,0.9822834730148315,0.7526395320892334,0.9456609487533569
16,0.30772079071374453,2574.0,110.0,1003.0,450.0,0.8646361827850342,0.9590163826942444,0.851190447807312,0.9422736763954163,0.29388044056083473,590.0,25.0,199.0,73.0,0.889515221118927,0.9593495726585388,0.889894425868988,0.9439641237258911
17,0.3076287546947667,2582.0,101.0,1012.0,442.0,0.8687454462051392,0.9623555541038513,0.8538359999656677,0.941430389881134,0.2736481490678021,580.0,23.0,201.0,83.0,0.8804960250854492,0.9618573784828186,0.8748114705085754,0.951320469379425
18,0.3072831831406014,2580.0,112.0,1001.0,444.0,0.8656030893325806,0.95839524269104,0.85317462682724,0.9425702691078186,0.3971678528136441,619.0,69.0,155.0,44.0,0.8726043105125427,0.8997092843055725,0.9336349964141846,0.9331400990486145
19,0.2982880402755299,2589.0,100.0,1013.0,435.0,0.8706792593002319,0.9628114700317383,0.8561508059501648,0.9457821249961853,0.2982355700805783,539.0,12.0,212.0,124.0,0.8466742038726807,0.9782214164733887,0.8129713535308838,0.9445903897285461
