,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc
0,0.6259474233351152,1423.0,215.0,871.0,1628.0,0.5545080900192261,0.8687423467636108,0.4664044678211212,0.7021908164024353,0.5026393471551793,499.0,52.0,177.0,159.0,0.7621195316314697,0.905626118183136,0.7583586573600769,0.8288647532463074
1,0.5445860141655486,2200.0,260.0,826.0,851.0,0.7314479351043701,0.8943089246749878,0.7210750579833984,0.8051239252090454,0.5452011302113533,370.0,29.0,200.0,288.0,0.642615556716919,0.927318274974823,0.5623100399971008,0.8201245665550232
2,0.5801796616852672,2116.0,279.0,807.0,935.0,0.706550657749176,0.8835073113441467,0.6935430765151978,0.7769273519515991,0.470880389213562,550.0,61.0,168.0,108.0,0.8094701170921326,0.9001636505126953,0.8358662724494934,0.8629464507102966
3,0.49948758695878814,2212.0,214.0,872.0,839.0,0.7454677224159241,0.9117889404296875,0.7250081896781921,0.8358181715011597,0.5208411238023213,580.0,95.0,134.0,78.0,0.8049605488777161,0.8592592477798462,0.8814589381217957,0.8532605171203613
4,0.4898534278334239,2280.0,198.0,888.0,771.0,0.76577228307724,0.9200968742370605,0.7472959756851196,0.8480474352836609,0.4743403579507555,410.0,10.0,219.0,248.0,0.7091318964958191,0.976190447807312,0.6231002807617188,0.8973865509033203
5,0.3975137460338398,2429.0,150.0,936.0,622.0,0.8133913278579712,0.9418379068374634,0.7961324453353882,0.9007089734077454,0.3782781069832189,587.0,47.0,182.0,71.0,0.8669673204421997,0.92586749792099,0.8920972347259521,0.9196851849555969
6,0.35861387896039276,2544.0,152.0,934.0,507.0,0.8407058119773865,0.9436202049255371,0.8338249921798706,0.9200687408447266,0.35480631408946856,530.0,25.0,204.0,128.0,0.8275084495544434,0.954954981803894,0.8054711222648621,0.9213077425956726
7,0.34448918861584416,2544.0,125.0,961.0,507.0,0.8472322821617126,0.9531660079956055,0.8338249921798706,0.9258894324302673,0.3418715157146965,543.0,20.0,209.0,115.0,0.8478015661239624,0.9644760489463806,0.8252279758453369,0.9346006512641907
8,0.3246056224231432,2585.0,130.0,956.0,466.0,0.8559342622756958,0.9521178603172302,0.8472632169723511,0.934827983379364,0.3550902187292065,595.0,44.0,185.0,63.0,0.8793686628341675,0.9311423897743225,0.9042553305625916,0.9337478280067444
9,0.3342909165877549,2573.0,125.0,961.0,478.0,0.854242205619812,0.9536693692207336,0.8433300852775574,0.9296582937240601,0.2788429069998009,552.0,10.0,219.0,106.0,0.869222104549408,0.982206404209137,0.8389057517051697,0.9535676836967468
10,0.30382185826446806,2642.0,108.0,978.0,409.0,0.8750302195549011,0.9607272744178772,0.86594557762146,0.9417648315429688,0.3388371789561851,562.0,35.0,194.0,96.0,0.8523111343383789,0.9413735270500183,0.8541033267974854,0.928043782711029
11,0.29759527701800764,2649.0,97.0,989.0,402.0,0.8793811798095703,0.9646759033203125,0.8682399392127991,0.9433012008666992,0.2728182733990252,537.0,9.0,220.0,121.0,0.8534385561943054,0.9835164546966553,0.8161094188690186,0.9609243869781494
12,0.3045362545357887,2634.0,115.0,971.0,417.0,0.8714044094085693,0.9581665992736816,0.8633235096931458,0.9419117569923401,0.2815251635121448,553.0,14.0,215.0,105.0,0.8658398985862732,0.9753086566925049,0.8404255509376526,0.9528344869613647
13,0.288084660495339,2678.0,105.0,981.0,373.0,0.8844573497772217,0.9622709155082703,0.8777449727058411,0.9476755857467651,0.39413700086463777,598.0,58.0,171.0,60.0,0.8669673204421997,0.9115853905677795,0.9088146090507507,0.9218785762786865
14,0.28945859749899383,2671.0,114.0,972.0,380.0,0.8805897831916809,0.9590664505958557,0.8754506707191467,0.9474835991859436,0.3008551486169121,588.0,33.0,196.0,70.0,0.883878231048584,0.9468598961830139,0.8936170339584351,0.9481357932090759
15,0.28612849099756527,2663.0,101.0,985.0,388.0,0.8817983865737915,0.963458776473999,0.8728286027908325,0.949316680431366,0.2544465566586171,555.0,8.0,221.0,103.0,0.874859094619751,0.9857904314994812,0.8434650301933289,0.9621652960777283
16,0.2737513044360527,2688.0,101.0,985.0,363.0,0.8878414034843445,0.9637863039970398,0.8810226321220398,0.9521152973175049,0.23529918824455567,575.0,10.0,219.0,83.0,0.89515221118927,0.9829059839248657,0.8738601803779602,0.9687587022781372
17,0.2764138413031723,2685.0,100.0,986.0,366.0,0.8873580098152161,0.9640933275222778,0.8800393342971802,0.9524893760681152,0.2978330211980002,621.0,44.0,185.0,37.0,0.9086809754371643,0.9338346123695374,0.9437689781188965,0.9573571681976318
18,0.26647619615293855,2689.0,102.0,984.0,362.0,0.8878414034843445,0.9634539484977722,0.8813503980636597,0.9546658396720886,0.2725127493031323,599.0,28.0,201.0,59.0,0.9019165635108948,0.9553428888320923,0.9103343486785889,0.9564613103866577
19,0.26189011369231013,2698.0,99.0,987.0,353.0,0.8907420635223389,0.964604914188385,0.8843002319335938,0.9568660855293274,0.2973845283101712,619.0,39.0,190.0,39.0,0.9120631217956543,0.9407294988632202,0.9407294988632202,0.9548220634460449
