,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc
0,0.6954807465509254,1410.0,526.0,587.0,1614.0,0.48271694779396057,0.7283057570457458,0.466269850730896,0.4849030375480652,0.6842111508761134,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
1,0.6951490803591318,1044.0,428.0,685.0,1980.0,0.41793569922447205,0.70923912525177,0.3452380895614624,0.5,0.6842539741524628,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
2,0.6951269370679092,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4905441999435425,0.6843041005943503,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
3,0.6951732104430315,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.48926201462745667,0.6842231702591691,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
4,0.6951538016175428,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4861578941345215,0.6842652591211456,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
5,0.6951489660628671,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.5020059943199158,0.6842213815876416,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
6,0.695169560757126,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4892931580543518,0.6842668194855962,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
7,0.6951639447086584,792.0,312.0,801.0,2232.0,0.385061651468277,0.717391312122345,0.261904776096344,0.4990796744823456,0.6842872984707355,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
8,0.6951669285284139,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4895895719528198,0.6842608414590359,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
9,0.6951474676623216,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.5000810623168945,0.6843220288200038,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
10,0.6951702036429984,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4921477138996124,0.6842799702925342,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
11,0.6951568486294598,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4965870678424835,0.6843003460339138,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
12,0.6951629444254405,395.0,149.0,964.0,2629.0,0.328498899936676,0.7261029481887817,0.13062168657779694,0.4808357059955597,0.6842552503304822,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
13,0.6951451855406601,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4914083480834961,0.6843133797602994,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
14,0.6951364900917715,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.495386004447937,0.6843532898596355,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
15,0.695138065948099,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.5,0.684271867786135,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
16,0.6951207468582865,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4939165711402893,0.6843028190944876,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
17,0.6951505399741554,86.0,42.0,1071.0,2938.0,0.27967125177383423,0.671875,0.028439152985811234,0.4878581464290619,0.6842924771564347,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
18,0.6951625079730585,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4950926899909973,0.6842257790267467,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
19,0.6951413626454146,0.0,0.0,1113.0,3024.0,0.2690355181694031,0.0,0.0,0.4950365722179413,0.6842390916177205,0.0,0.0,224.0,663.0,0.2525366544723511,0.0,0.0,0.5
