,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc
13,0.5676392015265127,1998.0,217.0,872.0,1050.0,0.6937394142150879,0.9020316004753113,0.6555117964744568,0.7810781598091125,0.563705255410501,410.0,38.0,198.0,241.0,0.6854565739631653,0.9151785969734192,0.6298003196716309,0.8070114254951477
14,0.5820007269325422,2114.0,244.0,845.0,934.0,0.7152525782585144,0.8965224623680115,0.693569540977478,0.7848489284515381,0.5687006451189518,416.0,39.0,197.0,235.0,0.6910935640335083,0.9142857193946838,0.6390169262886047,0.8063864707946777
15,0.5578340947815321,2033.0,220.0,869.0,1015.0,0.7014744877815247,0.9023523926734924,0.6669947504997253,0.7820858359336853,0.5538735107651779,492.0,67.0,169.0,159.0,0.7452085614204407,0.8801431059837341,0.7557603716850281,0.8151377439498901
16,0.5541340239545934,2151.0,229.0,860.0,897.0,0.7278220653533936,0.903781533241272,0.7057086825370789,0.7924416661262512,0.5708656247173037,467.0,52.0,184.0,184.0,0.7339345812797546,0.899807333946228,0.7173579335212708,0.8040400743484497
17,0.5392202750507518,2191.0,230.0,859.0,857.0,0.7372491955757141,0.9049979448318481,0.7188320159912109,0.8070961236953735,0.5378599999738591,482.0,47.0,189.0,169.0,0.7564825415611267,0.9111531376838684,0.7403993606567383,0.8332943320274353
18,0.541217152856818,2202.0,234.0,855.0,846.0,0.7389412522315979,0.9039409160614014,0.7224409580230713,0.8077604174613953,0.5779597519763878,484.0,57.0,179.0,167.0,0.7474633455276489,0.8946395516395569,0.7434715628623962,0.8243933916091919
19,0.5269312350133897,2190.0,226.0,863.0,858.0,0.7379744052886963,0.9064569473266602,0.7185039520263672,0.8108372688293457,0.5479204862245491,466.0,42.0,194.0,185.0,0.7440811991691589,0.9173228144645691,0.7158218026161194,0.8248880505561829
20,0.544878150101644,2159.0,215.0,874.0,889.0,0.7331399321556091,0.9094355702400208,0.7083333134651184,0.809471070766449,0.5213177919920001,499.0,52.0,184.0,152.0,0.7700112462043762,0.905626118183136,0.7665130496025085,0.84062659740448
21,0.513224436129122,2225.0,218.0,871.0,823.0,0.7483683824539185,0.9107654690742493,0.7299869060516357,0.8242511749267578,0.5351403515253749,494.0,52.0,184.0,157.0,0.764374315738678,0.9047619104385376,0.758832573890686,0.8361028432846069
22,0.498216585027212,2251.0,202.0,887.0,797.0,0.7585206627845764,0.9176518321037292,0.7385170459747314,0.8363244533538818,0.5286933667957783,530.0,63.0,173.0,121.0,0.7925592064857483,0.8937605619430542,0.8141320943832397,0.8423416614532471
23,0.5076459055257241,2270.0,227.0,862.0,778.0,0.7570703625679016,0.9090909361839294,0.7447506785392761,0.8308372497558594,0.5306756688015801,464.0,47.0,189.0,187.0,0.7361894249916077,0.908023476600647,0.7127496004104614,0.8320770859718323
24,0.513420642221899,2269.0,200.0,889.0,779.0,0.7633550763130188,0.9189955592155457,0.7444225549697876,0.8294293880462646,0.5182625220290252,511.0,57.0,179.0,140.0,0.7779030203819275,0.8996478915214539,0.7849462628364563,0.839666485786438
