,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc
0,0.6542895231985775,1926.0,479.0,634.0,1098.0,0.6188058853149414,0.8008316159248352,0.636904776096344,0.6510743498802185,0.5356531020786081,456.0,36.0,188.0,207.0,0.7260428667068481,0.9268292784690857,0.6877828240394592,0.8169878125190735
1,0.5154708261820669,2242.0,258.0,855.0,782.0,0.7486100792884827,0.8967999815940857,0.7414020895957947,0.8276672959327698,0.49042411973433836,506.0,60.0,164.0,157.0,0.7553551197052002,0.8939929604530334,0.7631976008415222,0.8352760076522827
2,0.4894714150663329,2283.0,223.0,890.0,741.0,0.7669808864593506,0.9110135436058044,0.754960298538208,0.8467516899108887,0.45404569059610367,480.0,38.0,186.0,183.0,0.7508455514907837,0.9266409277915955,0.7239819169044495,0.8701148629188538
3,0.4549988912216327,2344.0,202.0,911.0,680.0,0.7868020534515381,0.9206598401069641,0.7751322984695435,0.8686911463737488,0.42899844077016624,495.0,21.0,203.0,168.0,0.7869222164154053,0.9593023061752319,0.7466063499450684,0.8768787384033203
4,0.42799862094740376,2382.0,166.0,947.0,642.0,0.8046894073486328,0.9348508715629578,0.7876983880996704,0.8830279111862183,0.40052953868040014,491.0,16.0,208.0,172.0,0.788049578666687,0.9684418439865112,0.7405731678009033,0.8974427580833435
5,0.4187251570462777,2351.0,144.0,969.0,673.0,0.8025138974189758,0.9422845840454102,0.7774471044540405,0.8854937553405762,0.38918656336941887,532.0,20.0,204.0,131.0,0.8297632336616516,0.9637681245803833,0.802413284778595,0.895893931388855
6,0.4102951636529355,2366.0,148.0,965.0,658.0,0.8051728010177612,0.9411296844482422,0.7824074029922485,0.8896743655204773,0.40248222143522333,565.0,54.0,170.0,98.0,0.8286358714103699,0.9127625226974487,0.8521870374679565,0.9021223783493042
7,0.3941980460134139,2426.0,146.0,967.0,598.0,0.8201595544815063,0.9432348608970642,0.8022486567497253,0.8980621099472046,0.3700461608490774,544.0,28.0,196.0,119.0,0.8342728018760681,0.9510489702224731,0.8205128312110901,0.9047685861587524
8,0.3882091465075868,2415.0,128.0,985.0,609.0,0.8218516111373901,0.9496657252311707,0.7986111044883728,0.9025506973266602,0.39472326982234207,546.0,38.0,186.0,117.0,0.8252536654472351,0.9349315166473389,0.8235294222831726,0.8964191675186157
9,0.3848422371285072,2395.0,133.0,980.0,629.0,0.8158085346221924,0.9473892450332642,0.7919973731040955,0.901070237159729,0.38024064539266483,516.0,20.0,204.0,147.0,0.8117249011993408,0.9626865386962891,0.7782805562019348,0.9016208648681641
10,0.3999087403138709,2393.0,133.0,980.0,631.0,0.815325140953064,0.9473475813865662,0.7913359999656677,0.8953039050102234,0.3831010029784271,544.0,33.0,191.0,119.0,0.8286358714103699,0.9428076148033142,0.8205128312110901,0.8988499641418457
11,0.3693001380729191,2441.0,127.0,986.0,583.0,0.8283780813217163,0.9505451917648315,0.8072090148925781,0.9109797477722168,0.37685294981513706,487.0,9.0,215.0,176.0,0.7914317846298218,0.9818548560142517,0.7345399856567383,0.9100711941719055
12,0.3855295837472999,2412.0,125.0,988.0,612.0,0.8218516111373901,0.9507291913032532,0.7976190447807312,0.9020571708679199,0.37767925299704075,569.0,45.0,179.0,94.0,0.8432919979095459,0.9267100691795349,0.8582202196121216,0.9137376546859741
13,0.37867544264732306,2397.0,124.0,989.0,627.0,0.8184674978256226,0.9508131742477417,0.7926587462425232,0.9062908291816711,0.35503824946603607,538.0,21.0,203.0,125.0,0.8354002237319946,0.9624329209327698,0.8114630579948425,0.9175319075584412
14,0.36414933217978,2464.0,109.0,1004.0,560.0,0.8382886052131653,0.9576370120048523,0.8148148059844971,0.9127340912818909,0.3500014164351991,566.0,28.0,196.0,97.0,0.8590755462646484,0.9528619647026062,0.8536953330039978,0.9158586263656616
15,0.3640681512335057,2422.0,120.0,993.0,602.0,0.8254774212837219,0.9527930617332458,0.8009259104728699,0.9117996096611023,0.3415332252957991,513.0,12.0,212.0,150.0,0.8173618912696838,0.977142870426178,0.773755669593811,0.9222790002822876
16,0.3642926609203497,2454.0,122.0,991.0,570.0,0.8327290415763855,0.9526397585868835,0.8115079402923584,0.9119673371315002,0.37378226845924345,516.0,21.0,203.0,147.0,0.8105975389480591,0.9608938694000244,0.7782805562019348,0.9058762788772583
17,0.3563285022865956,2450.0,106.0,1007.0,574.0,0.8356297016143799,0.9585289359092712,0.8101851940155029,0.9162843227386475,0.40021589983786854,489.0,20.0,204.0,174.0,0.7812852263450623,0.9607072472572327,0.7375565767288208,0.9023815989494324
18,0.37595306715441984,2433.0,125.0,988.0,591.0,0.8269277215003967,0.951133668422699,0.8045634627342224,0.9084767699241638,0.34940496765609297,554.0,29.0,195.0,109.0,0.8444194197654724,0.9502573013305664,0.8355957865715027,0.9191377758979797
19,0.36126159385462614,2466.0,127.0,986.0,558.0,0.8344210982322693,0.9510219693183899,0.8154761791229248,0.9155380725860596,0.35295593592205216,566.0,29.0,195.0,97.0,0.8579481244087219,0.951260507106781,0.8536953330039978,0.9156970977783203
